L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
39409350865130.99,16268482939236.174,-23140867925894.82,138509,14,3,0,0.01,20
16028841746763.494,17067348432364.39,1038506685600.8965,138509,14,3,0,0.01,20
15717916411653.236,15699445844420.393,-18470567232.84375,138509,14,3,0,0.01,20
15029663903962.152,15576161946797.781,546498042835.6289,138509,14,3,0,0.01,20
14609658187542.838,14875722538851.918,266064351309.08008,138509,14,3,0,0.01,20
14358231409930.104,19579924267316.89,5221692857386.787,138509,14,3,0,0.01,20
14204361532375.395,16453119088551.445,2248757556176.051,138509,14,3,0,0.01,20
14065582721851.16,15855785201584.002,1790202479732.8418,138509,14,3,0,0.01,20
13982569929973.293,14122211323830.482,139641393857.18945,138509,14,3,0,0.01,20
13946482191215.209,15374110013100.066,1427627821884.8574,138509,14,3,0,0.01,20
13940409975154.059,14467773239165.836,527363264011.77734,138509,14,3,0,0.01,20
13934658166096.715,13916205650381.861,-18452515714.853516,138509,14,3,0,0.01,20
13887742973988.627,14705550493226.191,817807519237.5645,138509,14,3,0,0.01,20
13886493771016.562,15303390027517.723,1416896256501.1602,138509,14,3,0,0.01,20
13886023685963.906,25294755209447.223,11408731523483.316,138509,14,3,0,0.01,20
13885201875204.9,14331952703775.066,446750828570.166,138509,14,3,0,0.01,20
13884349181001.791,14284394006963.164,400044825961.37305,138509,14,3,0,0.01,20
13884281492003.938,15045113118827.1,1160831626823.162,138509,14,3,0,0.01,20
13884239261008.4,14436558431525.291,552319170516.8906,138509,14,3,0,0.01,20
13884183777352.807,14158381771820.36,274197994467.55273,138509,14,3,0,0.01,20
13884179187074.217,14060615190530.588,176436003456.3711,138509,14,3,0,0.01,20
