L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
21340961898.453712,5377941482.760407,-15963020415.693306,761940,6,3,0,0.01,9
5377623345.763664,5378760409.518866,1137063.7552013397,761940,6,3,0,0.01,9
5377445706.861526,5379726126.527697,2280419.666171074,761940,6,3,0,0.01,9
5377345816.759765,5378084253.392403,738436.6326379776,761940,6,3,0,0.01,9
5377289648.104757,5379508614.304972,2218966.200214386,761940,6,3,0,0.01,9
5377258154.51932,5379568595.272107,2310440.75278759,761940,6,3,0,0.01,9
5377240385.886502,5382154657.97387,4914272.0873680115,761940,6,3,0,0.01,9
5377230381.0679865,5380640941.041713,3410559.9737262726,761940,6,3,0,0.01,9
5377224770.898438,5378263337.86268,1038566.9642419815,761940,6,3,0,0.01,9
5377221613.29388,5383963332.650172,6741719.356291771,761940,6,3,0,0.01,9
