L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
76.20469248745374,72.19878042182202,-4.005912065631719,10738,15,4,0,0.01,32
70.79203422789682,78.25913974760482,7.467105519707999,10738,15,4,0,0.01,32
70.79051890575569,73.9742527055308,3.183733799775112,10738,15,4,0,0.01,32
70.78954444237372,71.3758389468802,0.5862945045064691,10738,15,4,0,0.01,32
70.78865554666154,71.45030797464855,0.6616524279870077,10738,15,4,0,0.01,32
70.78752268467207,72.14337756237485,1.3558548777027823,10738,15,4,0,0.01,32
70.78632930888796,73.22224169623068,2.435912387342725,10738,15,4,0,0.01,32
70.78521076089456,72.28819224126367,1.5029814803691153,10738,15,4,0,0.01,32
70.78436517800412,72.58705840343839,1.8026932254342682,10738,15,4,0,0.01,32
70.78343974633223,71.99434789708508,1.210908150752843,10738,15,4,0,0.01,32
70.78266494549594,71.3887666080639,0.6061016625679656,10738,15,4,0,0.01,32
70.78194893479423,71.29179049800214,0.5098415632079139,10738,15,4,0,0.01,32
70.78124007761548,71.08284282808359,0.30160275046810625,10738,15,4,0,0.01,32
70.78060871390325,71.85587554972366,1.0752668358204147,10738,15,4,0,0.01,32
70.78009442819831,71.37250165738239,0.5924072291840758,10738,15,4,0,0.01,32
70.77984780038634,71.37663996574977,0.5967921653634392,10738,15,4,0,0.01,32
70.77971126969382,73.62644513196732,2.8467338622734957,10738,15,4,0,0.01,32
70.77958066416616,72.08204983235301,1.302469168186846,10738,15,4,0,0.01,32
70.77946137169597,71.30497692548087,0.5255155537848992,10738,15,4,0,0.01,32
70.77931178789305,71.54454852431856,0.765236736425507,10738,15,4,0,0.01,32
70.77915966347186,71.95339376956244,1.17423410609058,10738,15,4,0,0.01,32
70.7790709311162,72.36409852597974,1.585027594863547,10738,15,4,0,0.01,32
70.77896765594724,81.47879695067795,10.699829294730705,10738,15,4,0,0.01,32
70.77884365191879,71.67968674477487,0.9008430928560784,10738,15,4,0,0.01,32
70.77874468949588,71.27851406253407,0.49976937303819113,10738,15,4,0,0.01,32
70.77855227316185,71.31898309117568,0.5404308180138315,10738,15,4,0,0.01,32
70.77834098324716,71.60584442695175,0.8275034437045861,10738,15,4,0,0.01,32
70.77810838082355,73.68015061600107,2.902042235177518,10738,15,4,0,0.01,32
70.77793135170562,82.44672585724125,11.66879450553563,10738,15,4,0,0.01,32
70.77777821334104,71.63498922360283,0.8572110102617927,10738,15,4,0,0.01,32
70.77761991760624,73.66245309364388,2.884833176037631,10738,15,4,0,0.01,32
70.77748733116377,71.08851195647722,0.31102462531345054,10738,15,4,0,0.01,32
70.77744259985948,74.79127284599576,4.01383024613628,10738,15,4,0,0.01,32
