L_slow,L_fast,L_diff,n,d,k,seed,subsample_size
19.349751338110245,19.151578856570442,-0.19817248153980316,581835,10,5,0,0.01
19.17658230025513,19.151578856570442,-0.025003443684688875,581835,10,5,0,0.01
19.141092926893123,19.151578856570442,0.010485929677319206,581835,10,5,0,0.01
19.126582035029358,19.151578856570442,0.024996821541083847,581835,10,5,0,0.01
19.112040679188077,19.151578856570442,0.03953817738236509,581835,10,5,0,0.01
19.102001980318573,19.151578856570442,0.04957687625186935,581835,10,5,0,0.01
19.10461637221474,19.151578856570442,0.04696248435570283,581835,10,5,0,0.01
19.112997252184186,19.151578856570442,0.038581604386255464,581835,10,5,0,0.01
19.121102702150626,19.151578856570442,0.03047615441981577,581835,10,5,0,0.01
19.126668130874386,19.151578856570442,0.024910725696056346,581835,10,5,0,0.01
19.129840995440205,19.151578856570442,0.021737861130237235,581835,10,5,0,0.01
19.13193294057147,19.151578856570442,0.019645915998971475,581835,10,5,0,0.01
19.1336510271102,19.151578856570442,0.017927829460241185,581835,10,5,0,0.01
19.135241919015527,19.15132966408285,0.016087745067324022,581835,10,5,0,0.01
19.136682635418328,19.15132966408285,0.014647028664523276,581835,10,5,0,0.01
19.13805324688655,19.15145563699109,0.013402390104541695,581835,10,5,0,0.01
19.139216348659847,19.15145563699109,0.012239288331244325,581835,10,5,0,0.01
19.14047864449191,19.1513899035147,0.010911259022790887,581835,10,5,0,0.01
19.14134659193816,19.1513899035147,0.010043311576541925,581835,10,5,0,0.01
19.14211566115877,19.1513899035147,0.009274242355932216,581835,10,5,0,0.01
19.14269986666962,19.151292237900375,0.008592371230754736,581835,10,5,0,0.01
19.143304182674022,19.151292237900375,0.007988055226352486,581835,10,5,0,0.01
19.14387232633148,19.151292237900375,0.007419911568895543,581835,10,5,0,0.01
19.144366909767534,19.151292237900375,0.006925328132840747,581835,10,5,0,0.01
19.14477211452947,19.151292237900375,0.006520123370904685,581835,10,5,0,0.01
19.145085848010364,19.150544482808815,0.005458634798451101,581835,10,5,0,0.01
19.14535143429317,19.14872538965609,0.003373955362921066,581835,10,5,0,0.01
19.145545096380502,19.150544482808815,0.004999386428313102,581835,10,5,0,0.01
19.145678029519622,19.14872538965609,0.0030473601364668923,581835,10,5,0,0.01
19.145795154557028,19.14872538965609,0.002930235099061207,581835,10,5,0,0.01
19.145872751580278,19.14872538965609,0.0028526380758115977,581835,10,5,0,0.01
19.14597755871422,19.14744586772436,0.001468309010142832,581835,10,5,0,0.01
19.14604230683392,19.14744586772436,0.0014035608904414687,581835,10,5,0,0.01
19.146127057450055,19.14744586772436,0.0013188102743058039,581835,10,5,0,0.01
19.1461887227326,19.14744586772436,0.0012571449917615496,581835,10,5,0,0.01
19.146210603097348,19.147390093848912,0.001179490751564316,581835,10,5,0,0.01
19.146202515611705,19.147390093848912,0.0011875782372072763,581835,10,5,0,0.01
19.146089298817355,19.147390093848912,0.0013007950315575556,581835,10,5,0,0.01
19.145579936191776,19.147390093848912,0.0018101576571361022,581835,10,5,0,0.01
19.145230827675988,19.147390093848912,0.00215926617292439,581835,10,5,0,0.01
19.145112762983597,19.147390093848912,0.002277330865315008,581835,10,5,0,0.01
19.14514518818058,19.147390093848912,0.002244905668330688,581835,10,5,0,0.01
19.145166106004613,19.147390093848912,0.0022239878442995575,581835,10,5,0,0.01
19.145183897771172,19.147390093848912,0.0022061960777399747,581835,10,5,0,0.01
19.14520020418964,19.147390093848912,0.0021898896592738026,581835,10,5,0,0.01
19.14521805468424,19.147390093848912,0.002172039164673123,581835,10,5,0,0.01
19.14524567962919,19.147390093848912,0.0021444142197211136,581835,10,5,0,0.01
19.145265830561502,19.147390093848912,0.002124263287409889,581835,10,5,0,0.01
19.145284791174987,19.147390093848912,0.00210530267392528,581835,10,5,0,0.01
19.145289763736464,19.147390093848912,0.0021003301124480345,581835,10,5,0,0.01
