L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
640.6163262175585,425.7252100441316,-214.8911161734269,581835,10,5,0,0.01,29
424.2075395378594,422.69268411451975,-1.514855423339668,581835,10,5,0,0.01,29
422.4063290424786,424.2765100670968,1.870181024618205,581835,10,5,0,0.01,29
422.3563135919209,424.8594465263495,2.5031329344285496,581835,10,5,0,0.01,29
422.33122610985197,423.06312947680993,0.7319033669579653,581835,10,5,0,0.01,29
422.31375907643877,423.20821942058296,0.8944603441441927,581835,10,5,0,0.01,29
422.30103541237327,423.0976361840102,0.7966007716369177,581835,10,5,0,0.01,29
422.29052746884776,424.27373081770156,1.983203348853806,581835,10,5,0,0.01,29
422.2816606690922,423.2172708135081,0.9356101444158753,581835,10,5,0,0.01,29
422.27500565676854,422.82904915957266,0.5540435028041202,581835,10,5,0,0.01,29
422.2698412737919,423.215781458618,0.9459401848260995,581835,10,5,0,0.01,29
422.2660706604689,422.8202491846725,0.5541785242035644,581835,10,5,0,0.01,29
422.263049783009,423.5151002434661,1.2520504604570988,581835,10,5,0,0.01,29
422.2586224495499,422.5816168835889,0.3229944340390034,581835,10,5,0,0.01,29
422.2522955295781,422.84625558985556,0.5939600602774817,581835,10,5,0,0.01,29
422.2501361795247,422.6995289293426,0.4493927498178891,581835,10,5,0,0.01,29
422.2489462691395,422.59172553629037,0.34277926715088824,581835,10,5,0,0.01,29
422.2479707591409,423.03659659850945,0.7886258393685353,581835,10,5,0,0.01,29
422.2469954870801,423.0574154199308,0.8104199328507207,581835,10,5,0,0.01,29
422.2461732791468,424.33117285890097,2.0849995797541965,581835,10,5,0,0.01,29
422.2453134922396,423.0266714514185,0.7813579591789335,581835,10,5,0,0.01,29
422.24438279318395,423.5079824393104,1.2635996461264654,581835,10,5,0,0.01,29
422.24350673005847,423.01211850814366,0.7686117780851873,581835,10,5,0,0.01,29
422.24272102090686,423.2503575134246,1.0076364925177472,581835,10,5,0,0.01,29
422.2420541825952,422.70721631201735,0.46516212942213997,581835,10,5,0,0.01,29
422.2413413522738,423.08625501260417,0.8449136603303486,581835,10,5,0,0.01,29
422.24062085852563,422.7344405004981,0.4938196419724932,581835,10,5,0,0.01,29
422.24003916684717,422.64440693700163,0.40436777015446523,581835,10,5,0,0.01,29
422.23958471406496,422.75505309663924,0.5154683825742836,581835,10,5,0,0.01,29
422.2392356364181,423.0070404360616,0.7678047996434998,581835,10,5,0,0.01,29
