L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
8593538.274104834,328744.00339899235,-8264794.2707058415,678013,7,9,0,0.01,44
6146804.249836472,328744.00339899235,-5818060.24643748,678013,7,9,0,0.01,44
3657187.5599718015,328744.00339899235,-3328443.556572809,678013,7,9,0,0.01,44
2124891.10706228,328744.00339899235,-1796147.1036632878,678013,7,9,0,0.01,44
1267137.0620011531,328744.00339899235,-938393.0586021608,678013,7,9,0,0.01,44
1128637.2193332945,328744.00339899235,-799893.2159343022,678013,7,9,0,0.01,44
951360.8121278622,328744.00339899235,-622616.8087288699,678013,7,9,0,0.01,44
745297.532891082,328744.00339899235,-416553.52949208964,678013,7,9,0,0.01,44
618590.5439397392,328744.00339899235,-289846.5405407469,678013,7,9,0,0.01,44
543401.3390026741,328744.00339899235,-214657.33560368174,678013,7,9,0,0.01,44
493615.2108669651,328744.00339899235,-164871.20746797277,678013,7,9,0,0.01,44
480362.0446147013,328744.00339899235,-151618.04121570894,678013,7,9,0,0.01,44
472141.7797924917,328744.00339899235,-143397.77639349934,678013,7,9,0,0.01,44
458455.00745312346,328744.00339899235,-129711.0040541311,678013,7,9,0,0.01,44
448020.43151678896,328744.00339899235,-119276.4281177966,678013,7,9,0,0.01,44
441635.1968880271,328744.00339899235,-112891.19348903472,678013,7,9,0,0.01,44
433269.7037156347,328744.00339899235,-104525.70031664235,678013,7,9,0,0.01,44
413879.6607549219,328744.00339899235,-85135.65735592955,678013,7,9,0,0.01,44
400605.99863679137,328744.00339899235,-71861.99523779901,678013,7,9,0,0.01,44
388898.3588115033,328744.00339899235,-60154.35541251092,678013,7,9,0,0.01,44
382214.5119859622,328744.00339899235,-53470.50858696987,678013,7,9,0,0.01,44
372382.307140573,328744.00339899235,-43638.30374158063,678013,7,9,0,0.01,44
365166.61284301645,328744.00339899235,-36422.6094440241,678013,7,9,0,0.01,44
360264.9107803107,328744.00339899235,-31520.907381318335,678013,7,9,0,0.01,44
358843.3593666799,328744.00339899235,-30099.35596768756,678013,7,9,0,0.01,44
358153.8221204932,328744.00339899235,-29409.818721500866,678013,7,9,0,0.01,44
355600.8132306336,328744.00339899235,-26856.809831641265,678013,7,9,0,0.01,44
351103.55208057375,328744.00339899235,-22359.548681581393,678013,7,9,0,0.01,44
343847.37469705654,328744.00339899235,-15103.371298064187,678013,7,9,0,0.01,44
339333.7845948145,328744.00339899235,-10589.781195822172,678013,7,9,0,0.01,44
333270.1191804626,328744.00339899235,-4526.11578147026,678013,7,9,0,0.01,44
331071.7039062998,328744.00339899235,-2327.700507307425,678013,7,9,0,0.01,44
329922.42265243246,328744.00339899235,-1178.4192534401082,678013,7,9,0,0.01,44
329505.0924173115,328744.00339899235,-761.0890183191514,678013,7,9,0,0.01,44
308023.72246575967,146616.86823190947,-161406.8542338502,678013,7,9,0,0.01,44
299547.56572947424,146616.86823190947,-152930.69749756478,678013,7,9,0,0.01,44
291766.2179878615,146616.86823190947,-145149.34975595202,678013,7,9,0,0.01,44
198649.9242474699,146616.86823190947,-52033.05601556043,678013,7,9,0,0.01,44
157003.27312730253,146616.86823190947,-10386.404895393061,678013,7,9,0,0.01,44
147263.3875446143,146616.86823190947,-646.519312704826,678013,7,9,0,0.01,44
145216.7112554117,146616.86823190947,1400.1569764977612,678013,7,9,0,0.01,44
144674.0241971054,146616.86823190947,1942.8440348040604,678013,7,9,0,0.01,44
143663.10689607848,146616.86823190947,2953.76133583099,678013,7,9,0,0.01,44
142534.3679124885,146616.86823190947,4082.500319420971,678013,7,9,0,0.01,44
142453.3290888415,146616.86823190947,4163.539143067959,678013,7,9,0,0.01,44
