L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
7286068.3189045,1719761.8986720287,-5566306.420232472,1000000,16,6,0,0.01,28
4804294.277688838,1719761.8986720287,-3084532.379016809,1000000,16,6,0,0.01,28
3456537.574173354,1719761.8986720287,-1736775.6755013254,1000000,16,6,0,0.01,28
3028174.900622862,1719761.8986720287,-1308413.0019508332,1000000,16,6,0,0.01,28
2888162.4085707287,1719761.8986720287,-1168400.5098987,1000000,16,6,0,0.01,28
2826151.1841938845,1719761.8986720287,-1106389.2855218558,1000000,16,6,0,0.01,28
2786596.0319252983,1719761.8986720287,-1066834.1332532696,1000000,16,6,0,0.01,28
2751832.76991508,1719761.8986720287,-1032070.8712430515,1000000,16,6,0,0.01,28
2721093.0834177514,1719761.8986720287,-1001331.1847457227,1000000,16,6,0,0.01,28
2687809.234462808,1719761.8986720287,-968047.3357907792,1000000,16,6,0,0.01,28
2640993.0308817388,1719761.8986720287,-921231.1322097101,1000000,16,6,0,0.01,28
2563350.8892337116,1719761.8986720287,-843588.990561683,1000000,16,6,0,0.01,28
2434326.3751013037,1719761.8986720287,-714564.476429275,1000000,16,6,0,0.01,28
2273874.2181857512,1719761.8986720287,-554112.3195137226,1000000,16,6,0,0.01,28
2146262.4876301126,1719761.8986720287,-426500.5889580839,1000000,16,6,0,0.01,28
2048881.7143475094,1719761.8986720287,-329119.81567548076,1000000,16,6,0,0.01,28
1971649.7479423971,1719761.8986720287,-251887.84927036846,1000000,16,6,0,0.01,28
1909670.5415369172,1719761.8986720287,-189908.64286488853,1000000,16,6,0,0.01,28
1860106.9488022716,1719761.8986720287,-140345.05013024295,1000000,16,6,0,0.01,28
1821098.3095153589,1719761.8986720287,-101336.4108433302,1000000,16,6,0,0.01,28
1790931.484509833,1719761.8986720287,-71169.58583780425,1000000,16,6,0,0.01,28
1768787.4245209703,1719761.8986720287,-49025.525848941645,1000000,16,6,0,0.01,28
1753284.213199801,1719761.8986720287,-33522.31452777237,1000000,16,6,0,0.01,28
1742349.2351740536,1719761.8986720287,-22587.336502024904,1000000,16,6,0,0.01,28
1734595.9772145431,1719761.8986720287,-14834.078542514471,1000000,16,6,0,0.01,28
1729221.8922595188,1719761.8986720287,-9459.993587490171,1000000,16,6,0,0.01,28
1725508.7547577096,1719761.8986720287,-5746.856085680891,1000000,16,6,0,0.01,28
1723013.8220255284,1719761.8986720287,-3251.923353499733,1000000,16,6,0,0.01,28
1721329.372812387,1719761.8986720287,-1567.4741403583903,1000000,16,6,0,0.01,28
