L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
3.888729721309653e+36,5.6585439540573086e+35,-3.322875325903922e+36,732977,17,4,0,0.01,19
2.8101131620193615e+36,5.6585439540573086e+35,-2.2442587666136306e+36,732977,17,4,0,0.01,19
1.5567990930591425e+36,5.6585439540573086e+35,-9.909446976534116e+35,732977,17,4,0,0.01,19
8.697357449712054e+35,5.6585439540573086e+35,-3.0388134956547453e+35,732977,17,4,0,0.01,19
7.611177207850373e+35,5.6585439540573086e+35,-1.952633253793064e+35,732977,17,4,0,0.01,19
7.125861286427052e+35,5.6585439540573086e+35,-1.4673173323697438e+35,732977,17,4,0,0.01,19
6.803371682485522e+35,5.6585439540573086e+35,-1.1448277284282137e+35,732977,17,4,0,0.01,19
6.551753556044636e+35,5.6585439540573086e+35,-8.932096019873271e+34,732977,17,4,0,0.01,19
6.3917623831659904e+35,5.6585439540573086e+35,-7.332184291086818e+34,732977,17,4,0,0.01,19
6.262216398120038e+35,5.6585439540573086e+35,-6.036724440627296e+34,732977,17,4,0,0.01,19
6.1515743683988644e+35,5.6585439540573086e+35,-4.930304143415558e+34,732977,17,4,0,0.01,19
6.0534457805936375e+35,5.6585439540573086e+35,-3.949018265363289e+34,732977,17,4,0,0.01,19
5.965623309172161e+35,5.6585439540573086e+35,-3.0707935511485215e+34,732977,17,4,0,0.01,19
5.90383604227425e+35,5.6585439540573086e+35,-2.4529208821694115e+34,732977,17,4,0,0.01,19
5.855791020717607e+35,5.6585439540573086e+35,-1.9724706666029855e+34,732977,17,4,0,0.01,19
5.808010760418444e+35,5.6585439540573086e+35,-1.4946680636113502e+34,732977,17,4,0,0.01,19
5.752274351094245e+35,5.6585439540573086e+35,-9.373039703693628e+33,732977,17,4,0,0.01,19
5.6756035752620164e+35,5.6585439540573086e+35,-1.7059621204707823e+33,732977,17,4,0,0.01,19
5.6544892560530864e+35,5.6585439540573086e+35,4.054698004222248e+32,732977,17,4,0,0.01,19
5.6492897230799504e+35,5.6585439540573086e+35,9.254230977358188e+32,732977,17,4,0,0.01,19
