L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
9614953.12094162,519131.83256034454,-9095821.288381277,678013,7,5,0,0.01,19
7815076.0520152515,519131.83256034454,-7295944.219454907,678013,7,5,0,0.01,19
5254034.323290125,519131.83256034454,-4734902.49072978,678013,7,5,0,0.01,19
3726518.4972312767,519131.83256034454,-3207386.664670932,678013,7,5,0,0.01,19
2290629.5623919377,519131.83256034454,-1771497.729831593,678013,7,5,0,0.01,19
1379875.8499278785,519131.83256034454,-860744.0173675339,678013,7,5,0,0.01,19
1291978.5227334932,519131.83256034454,-772846.6901731486,678013,7,5,0,0.01,19
1236187.7419943463,519131.83256034454,-717055.9094340017,678013,7,5,0,0.01,19
1145277.2071538854,519131.83256034454,-626145.3745935408,678013,7,5,0,0.01,19
1000008.0369645484,519131.83256034454,-480876.20440420386,678013,7,5,0,0.01,19
817025.8214626038,519131.83256034454,-297893.9889022592,678013,7,5,0,0.01,19
683787.1754951553,519131.83256034454,-164655.34293481073,678013,7,5,0,0.01,19
597579.3707180972,519131.83256034454,-78447.53815775266,678013,7,5,0,0.01,19
553817.189896033,519131.83256034454,-34685.35733568849,678013,7,5,0,0.01,19
534225.7423315329,519131.83256034454,-15093.909771188337,678013,7,5,0,0.01,19
529083.8189509879,519131.83256034454,-9951.986390643346,678013,7,5,0,0.01,19
526269.880992084,519131.83256034454,-7138.048431739502,678013,7,5,0,0.01,19
521916.5229467822,519131.83256034454,-2784.6903864376363,678013,7,5,0,0.01,19
518911.53634945035,519131.83256034454,220.29621089418652,678013,7,5,0,0.01,19
518609.66628839046,519131.83256034454,522.1662719540764,678013,7,5,0,0.01,19
