L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
242486.91865442856,188799.8068142736,-53687.111840154976,7619400,5,10,0,0.01,16
218818.38657626102,188799.8068142736,-30018.579761987436,7619400,5,10,0,0.01,16
209595.49660669875,188799.8068142736,-20795.689792425168,7619400,5,10,0,0.01,16
205268.1389493062,188799.8068142736,-16468.3321350326,7619400,5,10,0,0.01,16
202817.7701048023,188799.8068142736,-14017.963290528714,7619400,5,10,0,0.01,16
201126.61136036544,188799.8068142736,-12326.804546091851,7619400,5,10,0,0.01,16
199537.43558990347,188799.8068142736,-10737.628775629884,7619400,5,10,0,0.01,16
197570.4221898588,188799.8068142736,-8770.615375585214,7619400,5,10,0,0.01,16
195463.41673720558,188799.8068142736,-6663.609922931995,7619400,5,10,0,0.01,16
193662.9607707298,188799.8068142736,-4863.153956456226,7619400,5,10,0,0.01,16
192265.92408563546,188799.8068142736,-3466.1172713618726,7619400,5,10,0,0.01,16
191242.75092435078,188799.8068142736,-2442.9441100771946,7619400,5,10,0,0.01,16
190539.31245783743,188799.8068142736,-1739.5056435638398,7619400,5,10,0,0.01,16
190055.35788273643,188799.8068142736,-1255.5510684628389,7619400,5,10,0,0.01,16
189712.98672788523,188799.8068142736,-913.179913611646,7619400,5,10,0,0.01,16
189463.76708231,188799.8068142736,-663.9602680364042,7619400,5,10,0,0.01,16
189278.79135054784,188799.8068142736,-478.98453627424897,7619400,5,10,0,0.01,16
