L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
584.5783104429432,489.75785774241007,-94.82045270053317,4603861,9,6,0,0.01,21
545.306201444855,489.75785774241007,-55.548343702444924,4603861,9,6,0,0.01,21
533.5468094262602,489.75785774241007,-43.788951683850144,4603861,9,6,0,0.01,21
527.4987787915504,489.75785774241007,-37.740921049140354,4603861,9,6,0,0.01,21
523.9838966488497,489.75785774241007,-34.22603890643967,4603861,9,6,0,0.01,21
521.6942715619055,489.75785774241007,-31.936413819495385,4603861,9,6,0,0.01,21
520.2129830370934,489.75785774241007,-30.45512529468334,4603861,9,6,0,0.01,21
519.1738949867271,489.75785774241007,-29.41603724431701,4603861,9,6,0,0.01,21
518.3728433061701,489.75785774241007,-28.614985563760058,4603861,9,6,0,0.01,21
517.7040624911455,489.75785774241007,-27.946204748735397,4603861,9,6,0,0.01,21
516.8737778900012,489.75785774241007,-27.115920147591112,4603861,9,6,0,0.01,21
515.7723663541537,489.75785774241007,-26.01450861174368,4603861,9,6,0,0.01,21
513.7256908640923,489.75785774241007,-23.96783312168219,4603861,9,6,0,0.01,21
509.85326908736,489.75785774241007,-20.095411344949923,4603861,9,6,0,0.01,21
504.24936249727546,489.75785774241007,-14.491504754865389,4603861,9,6,0,0.01,21
499.3802544581151,489.75785774241007,-9.622396715705008,4603861,9,6,0,0.01,21
495.9937210857759,489.75785774241007,-6.23586334336585,4603861,9,6,0,0.01,21
494.0935695598023,489.75785774241007,-4.335711817392223,4603861,9,6,0,0.01,21
492.8096487254578,489.75785774241007,-3.051790983047738,4603861,9,6,0,0.01,21
492.0496802329198,489.75785774241007,-2.2918224905097304,4603861,9,6,0,0.01,21
491.49309856378244,489.75785774241007,-1.735240821372372,4603861,9,6,0,0.01,21
491.069367817034,489.75785774241007,-1.311510074623925,4603861,9,6,0,0.01,21
